Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,EMA_50,BB_Middle,BB_Upper,BB_Lower,RSI_14,MACD,MACD_Signal,MACD_Hist
2026-02-12,275.3363333447182,275.46621856633783,259.94051360693726,261.4891052246094,81077200,261.95909271240237,267.6065246582031,266.44236357096315,265.21615905337745,261.95909271240237,283.74513925555914,240.1730461692456,44.97,2.377666905531214,1.1984551820792984,1.1792117234519157
2026-02-13,261.7688319830923,261.9886306947134,255.21485759663088,255.5445556640625,56290700,261.84976348876955,267.00423034667966,265.4044771036393,264.83688048909056,261.84976348876955,283.74680875393483,239.95271822360428,39.59,1.1833764344748374,1.1954394325584061,-0.012062998083568699
2026-02-17,257.8124646511843,266.0449008431299,255.30478047881587,263.6371154785156,58469100,262.27881240844727,266.60451171875,265.2361569488656,264.7898308808327,262.27881240844727,283.95048888792763,240.60713592896693,48.61,0.8797533277121374,1.1323022115891523,-0.2525488838770149
2026-02-18,263.35737977838915,266.57441720150126,262.20844437502524,264.106689453125,34203300,263.172021484375,266.283056640625,265.12858861593793,264.7630410209226,263.172021484375,283.49112859822054,242.85291437052948,49.08,0.6693051898730005,1.039702807245922,-0.37039761737292154
2026-02-19,262.35827847824623,264.2365527856389,259.81060750150084,260.3401184082031,30845300,263.82948989868163,265.92459899902343,264.6725438342489,264.5895930753258,263.82948989868163,282.77588179184687,244.88309800551636,45.45,0.19632955476453162,0.871028156749644,-0.6746986019851123
2026-02-20,258.73163460792017,264.5063132392292,257.9223826043077,264.3364562988281,42070500,264.65184020996094,265.66383483886716,264.6405354975422,264.5796661429141,264.65184020996094,282.04956741790505,247.2541130020168,49.7,0.1423234096466217,0.7252872073290396,-0.5829637976824179
2026-02-23,263.24744081710827,269.1819753311392,263.13755670993424,265.9349670410156,37308200,265.56958770751953,265.44921508789065,264.7638146921587,264.63281519774165,265.56958770751953,281.0008505234239,250.1383248916152,51.34,0.2259055100319074,0.6254108678696132,-0.3995053578377058
2026-02-24,267.61343657617186,274.6369951599546,267.46358073991865,271.8895263671875,47014600,266.41724624633787,265.3217456054688,265.44245389930427,264.9173921063474,266.41724624633787,281.2396609362586,251.59483155641712,56.95,0.7638232214240475,0.6530933385805001,0.11072988284354734
2026-02-25,271.5298429675081,274.6869380517792,270.8005039088116,273.97760009765625,33714300,267.2265754699707,265.2510095214844,266.255324965814,265.2726943805164,267.2265754699707,281.83184280870125,252.62130813124017,58.74,1.343134167863525,0.7911015044371051,0.5520326634264198
2026-02-26,274.6969199809464,275.8558253670768,270.55071567552415,272.6987609863281,32345100,268.06329040527345,265.1497058105469,266.8689855391963,265.56391267878354,268.06329040527345,281.8461821256842,254.28039868486272,57.17,1.6796882376134477,0.9688188510723736,0.710869386541074
2026-02-27,272.5588900215503,272.5588900215503,262.6480379442022,263.93682861328125,72366500,268.3700805664063,264.9564093017578,266.58973249863294,265.5001054605285,268.3700805664063,281.4462114481169,255.29394968469566,47.74,1.22527088657489,1.020109258172877,0.20516162840201302
2026-03-02,262.16844722421786,266.2846497598317,259.960490133898,264.476318359375,41827900,268.64395599365236,264.7639208984375,266.38845496156074,265.4599569467578,268.64395599365236,281.1088136097009,256.1790983776038,48.3,0.8983189145200186,0.9957511894423055,-0.0974322749222869
2026-03-03,263.23749216234586,265.31556422164516,259.8905695547566,263.5072326660156,38568900,268.3438522338867,264.60734802246094,266.1140528381755,265.3833795239836,268.3438522338867,281.0083991470698,255.67930532070363,47.31,0.554616728231565,0.9075242972001574,-0.3529075689685923
2026-03-04,264.4063951364299,265.9050144519466,261.179387723623,262.2783508300781,39803100,268.0087554931641,264.4192102050781,265.74874788502336,265.26161369285006,268.0087554931641,280.9539478031957,255.06356318313243,46.02,0.18098351014469927,0.7622161397890658,-0.5812326296443665
2026-03-05,260.54995479568396,261.3192350446657,257.01320478174756,260.0504150390625,49658600,267.21241455078126,264.15696838378904,265.2060495187414,265.05725296132897,267.21241455078126,280.05273653130837,254.37209257025415,43.7,-0.29153862992058066,0.5514651858471366,-0.8430038157677172
2026-03-06,258.39192833924307,258.53178361058343,254.13584003818684,257.2229919433594,41120000,266.30364685058595,263.8920782470703,264.445758321086,264.7500270390557,266.30364685058595,279.27659678270084,253.33069691847106,40.88,-0.8839753270087272,0.2643770832759638,-1.148352410284691
2026-03-09,255.45463216869055,260.9095975388004,253.44647267699952,259.6407775878906,38218500,265.4054748535156,263.6477954101563,263.98814110840067,264.5496643154806,265.4054748535156,277.54474963148385,253.2662000755474,44.2,-1.1451895502120237,-0.01753624342163368,-1.12765330679039
2026-03-10,257.4128391437035,262.2384104290217,256.71350175461305,260.58990478515625,30590800,264.7166091918945,263.39354919433595,263.66449955380597,264.3943796280169,264.7166091918945,276.263817733044,253.16940065074505,45.49,-1.2610801247322456,-0.2662450196837561,-0.9948351050484896
2026-03-11,260.8496568052655,261.888707997661,259.3110658747261,260.5699157714844,26218900,264.0737014770508,263.1470880126953,263.36977728882295,264.2444006532509,264.0737014770508,274.9934520845304,253.1539508695712,45.47,-1.3391008651224752,-0.48081618877149995,-0.8582846763509753
2026-03-12,258.4219063383753,258.71164792954545,253.94601921584928,255.52456665039062,40794000,263.0876098632813,262.7925323486328,262.622614370877,263.90244637862895,263.0876098632813,273.29808470046885,252.8771350260937,39.79,-1.7874458096735566,-0.7421421129519113,-1.0453036967216454
2026-03-13,255.24483747003174,256.0940459350445,249.29033192864068,249.8897705078125,36930000,262.5076431274414,262.3388562011719,261.4099625743947,263.35292967781265,262.5076431274414,274.29618396106264,250.71910229382013,34.59,-2.56784287094149,-1.107282264549827,-1.4605606063916632
2026-03-16,251.87794235419486,253.6563027081548,249.6499992581203,252.58729553222656,32074200,262.3597801208496,261.96348541259766,260.5697085703787,262.9307479466132,262.3597801208496,274.58225718218944,250.1373030595098,38.72,-2.934814721885459,-1.4727887560169535,-1.4620259658685058
